"Hub","CY","Daily.kgH2","hub.type","full.address","lon","lat","zip"
"Cherokee Industrial Park",2019,20,"Industrial Park","2895 Teepee Dr, Stockton, CA 95205, USA",-121.256206,37.987465,95205
"Cherokee Industrial Park",2020,50,"Industrial Park","2895 Teepee Dr, Stockton, CA 95205, USA",-121.256206,37.987465,95205
"Cherokee Industrial Park",2021,100,"Industrial Park","2895 Teepee Dr, Stockton, CA 95205, USA",-121.256206,37.987465,95205
"Cherokee Industrial Park",2022,160,"Industrial Park","2895 Teepee Dr, Stockton, CA 95205, USA",-121.256206,37.987465,95205
"Cherokee Industrial Park",2023,240,"Industrial Park","2895 Teepee Dr, Stockton, CA 95205, USA",-121.256206,37.987465,95205
"Cherokee Industrial Park",2024,340,"Industrial Park","2895 Teepee Dr, Stockton, CA 95205, USA",-121.256206,37.987465,95205
"Cherokee Industrial Park",2025,440,"Industrial Park","2895 Teepee Dr, Stockton, CA 95205, USA",-121.256206,37.987465,95205
"Cherokee Industrial Park",2026,570,"Industrial Park","2895 Teepee Dr, Stockton, CA 95205, USA",-121.256206,37.987465,95205
"Cherokee Industrial Park",2027,710,"Industrial Park","2895 Teepee Dr, Stockton, CA 95205, USA",-121.256206,37.987465,95205
"Cherokee Industrial Park",2028,870,"Industrial Park","2895 Teepee Dr, Stockton, CA 95205, USA",-121.256206,37.987465,95205
"Cherokee Industrial Park",2029,1040,"Industrial Park","2895 Teepee Dr, Stockton, CA 95205, USA",-121.256206,37.987465,95205
"Cherokee Industrial Park",2030,1160,"Industrial Park","2895 Teepee Dr, Stockton, CA 95205, USA",-121.256206,37.987465,95205
"Collins Industrial Park",2018,0,"Industrial Park","3701 Collins Ave, Richmond, CA 94806, USA",-122.3537186,37.981614,94806
"Collins Industrial Park",2019,20,"Industrial Park","3701 Collins Ave, Richmond, CA 94806, USA",-122.3537186,37.981614,94806
"Collins Industrial Park",2020,50,"Industrial Park","3701 Collins Ave, Richmond, CA 94806, USA",-122.3537186,37.981614,94806
"Collins Industrial Park",2021,100,"Industrial Park","3701 Collins Ave, Richmond, CA 94806, USA",-122.3537186,37.981614,94806
"Collins Industrial Park",2022,160,"Industrial Park","3701 Collins Ave, Richmond, CA 94806, USA",-122.3537186,37.981614,94806
"Collins Industrial Park",2023,240,"Industrial Park","3701 Collins Ave, Richmond, CA 94806, USA",-122.3537186,37.981614,94806
"Collins Industrial Park",2024,340,"Industrial Park","3701 Collins Ave, Richmond, CA 94806, USA",-122.3537186,37.981614,94806
"Collins Industrial Park",2025,440,"Industrial Park","3701 Collins Ave, Richmond, CA 94806, USA",-122.3537186,37.981614,94806
"Collins Industrial Park",2026,570,"Industrial Park","3701 Collins Ave, Richmond, CA 94806, USA",-122.3537186,37.981614,94806
"Collins Industrial Park",2027,710,"Industrial Park","3701 Collins Ave, Richmond, CA 94806, USA",-122.3537186,37.981614,94806
"Collins Industrial Park",2028,870,"Industrial Park","3701 Collins Ave, Richmond, CA 94806, USA",-122.3537186,37.981614,94806
"Collins Industrial Park",2029,1040,"Industrial Park","3701 Collins Ave, Richmond, CA 94806, USA",-122.3537186,37.981614,94806
"Collins Industrial Park",2030,1160,"Industrial Park","3701 Collins Ave, Richmond, CA 94806, USA",-122.3537186,37.981614,94806
"Concord Diablo Industrial Park",2028,870,"Industrial Park","4030 Pike Ln, Concord, CA 94520, USA",-122.0305432,38.0107461,94520
"Concord Diablo Industrial Park",2018,0,"Industrial Park","4030 Pike Ln, Concord, CA 94520, USA",-122.0305432,38.0107461,94520
"Concord Diablo Industrial Park",2019,20,"Industrial Park","4030 Pike Ln, Concord, CA 94520, USA",-122.0305432,38.0107461,94520
"Concord Diablo Industrial Park",2020,50,"Industrial Park","4030 Pike Ln, Concord, CA 94520, USA",-122.0305432,38.0107461,94520
"Concord Diablo Industrial Park",2021,100,"Industrial Park","4030 Pike Ln, Concord, CA 94520, USA",-122.0305432,38.0107461,94520
"Concord Diablo Industrial Park",2022,160,"Industrial Park","4030 Pike Ln, Concord, CA 94520, USA",-122.0305432,38.0107461,94520
"Concord Diablo Industrial Park",2023,240,"Industrial Park","4030 Pike Ln, Concord, CA 94520, USA",-122.0305432,38.0107461,94520
"Concord Diablo Industrial Park",2024,340,"Industrial Park","4030 Pike Ln, Concord, CA 94520, USA",-122.0305432,38.0107461,94520
"Concord Diablo Industrial Park",2025,440,"Industrial Park","4030 Pike Ln, Concord, CA 94520, USA",-122.0305432,38.0107461,94520
"Concord Diablo Industrial Park",2026,570,"Industrial Park","4030 Pike Ln, Concord, CA 94520, USA",-122.0305432,38.0107461,94520
"Concord Diablo Industrial Park",2027,710,"Industrial Park","4030 Pike Ln, Concord, CA 94520, USA",-122.0305432,38.0107461,94520
"Concord Diablo Industrial Park",2029,1040,"Industrial Park","4030 Pike Ln, Concord, CA 94520, USA",-122.0305432,38.0107461,94520
"Concord Diablo Industrial Park",2030,1160,"Industrial Park","4030 Pike Ln, Concord, CA 94520, USA",-122.0305432,38.0107461,94520
"Concord Industrial Park",2018,0,"Industrial Park","1850 Bates Ave, Concord, CA 94520, USA",-122.0454229,38.0106426,94520
"Concord Industrial Park",2019,20,"Industrial Park","1850 Bates Ave, Concord, CA 94520, USA",-122.0454229,38.0106426,94520
"Concord Industrial Park",2020,50,"Industrial Park","1850 Bates Ave, Concord, CA 94520, USA",-122.0454229,38.0106426,94520
"Concord Industrial Park",2021,100,"Industrial Park","1850 Bates Ave, Concord, CA 94520, USA",-122.0454229,38.0106426,94520
"Concord Industrial Park",2022,160,"Industrial Park","1850 Bates Ave, Concord, CA 94520, USA",-122.0454229,38.0106426,94520
"Concord Industrial Park",2023,240,"Industrial Park","1850 Bates Ave, Concord, CA 94520, USA",-122.0454229,38.0106426,94520
"Concord Industrial Park",2024,340,"Industrial Park","1850 Bates Ave, Concord, CA 94520, USA",-122.0454229,38.0106426,94520
"Concord Industrial Park",2025,440,"Industrial Park","1850 Bates Ave, Concord, CA 94520, USA",-122.0454229,38.0106426,94520
"Concord Industrial Park",2026,570,"Industrial Park","1850 Bates Ave, Concord, CA 94520, USA",-122.0454229,38.0106426,94520
"Concord Industrial Park",2027,710,"Industrial Park","1850 Bates Ave, Concord, CA 94520, USA",-122.0454229,38.0106426,94520
"Concord Industrial Park",2028,870,"Industrial Park","1850 Bates Ave, Concord, CA 94520, USA",-122.0454229,38.0106426,94520
"Concord Industrial Park",2029,1040,"Industrial Park","1850 Bates Ave, Concord, CA 94520, USA",-122.0454229,38.0106426,94520
"Concord Industrial Park",2030,1160,"Industrial Park","1850 Bates Ave, Concord, CA 94520, USA",-122.0454229,38.0106426,94520
"Conti Industrial Park",2018,0,"Industrial Park","4755 Hannover Pl, Fremont, CA 94538, USA",-121.9621479,37.5062623,94538
"Conti Industrial Park",2019,20,"Industrial Park","4755 Hannover Pl, Fremont, CA 94538, USA",-121.9621479,37.5062623,94538
"Conti Industrial Park",2020,50,"Industrial Park","4755 Hannover Pl, Fremont, CA 94538, USA",-121.9621479,37.5062623,94538
"Conti Industrial Park",2021,100,"Industrial Park","4755 Hannover Pl, Fremont, CA 94538, USA",-121.9621479,37.5062623,94538
"Conti Industrial Park",2022,160,"Industrial Park","4755 Hannover Pl, Fremont, CA 94538, USA",-121.9621479,37.5062623,94538
"Conti Industrial Park",2023,240,"Industrial Park","4755 Hannover Pl, Fremont, CA 94538, USA",-121.9621479,37.5062623,94538
"Conti Industrial Park",2024,340,"Industrial Park","4755 Hannover Pl, Fremont, CA 94538, USA",-121.9621479,37.5062623,94538
"Conti Industrial Park",2025,440,"Industrial Park","4755 Hannover Pl, Fremont, CA 94538, USA",-121.9621479,37.5062623,94538
"Conti Industrial Park",2026,570,"Industrial Park","4755 Hannover Pl, Fremont, CA 94538, USA",-121.9621479,37.5062623,94538
"Conti Industrial Park",2027,710,"Industrial Park","4755 Hannover Pl, Fremont, CA 94538, USA",-121.9621479,37.5062623,94538
"Conti Industrial Park",2028,870,"Industrial Park","4755 Hannover Pl, Fremont, CA 94538, USA",-121.9621479,37.5062623,94538
"Conti Industrial Park",2029,1040,"Industrial Park","4755 Hannover Pl, Fremont, CA 94538, USA",-121.9621479,37.5062623,94538
"Conti Industrial Park",2030,1160,"Industrial Park","4755 Hannover Pl, Fremont, CA 94538, USA",-121.9621479,37.5062623,94538
"Corona Industrial Park",2029,1040,"Industrial Park","1128 E 6th St, Corona, CA 92879, USA",-117.5514256,33.8742627,92879
"Corona Industrial Park",2018,0,"Industrial Park","1128 E 6th St, Corona, CA 92879, USA",-117.5514256,33.8742627,92879
"Corona Industrial Park",2019,20,"Industrial Park","1128 E 6th St, Corona, CA 92879, USA",-117.5514256,33.8742627,92879
"Corona Industrial Park",2020,50,"Industrial Park","1128 E 6th St, Corona, CA 92879, USA",-117.5514256,33.8742627,92879
"Corona Industrial Park",2021,100,"Industrial Park","1128 E 6th St, Corona, CA 92879, USA",-117.5514256,33.8742627,92879
"Corona Industrial Park",2022,160,"Industrial Park","1128 E 6th St, Corona, CA 92879, USA",-117.5514256,33.8742627,92879
"Corona Industrial Park",2023,240,"Industrial Park","1128 E 6th St, Corona, CA 92879, USA",-117.5514256,33.8742627,92879
"Corona Industrial Park",2024,340,"Industrial Park","1128 E 6th St, Corona, CA 92879, USA",-117.5514256,33.8742627,92879
"Corona Industrial Park",2025,440,"Industrial Park","1128 E 6th St, Corona, CA 92879, USA",-117.5514256,33.8742627,92879
"Corona Industrial Park",2026,570,"Industrial Park","1128 E 6th St, Corona, CA 92879, USA",-117.5514256,33.8742627,92879
"Corona Industrial Park",2027,710,"Industrial Park","1128 E 6th St, Corona, CA 92879, USA",-117.5514256,33.8742627,92879
"Corona Industrial Park",2028,870,"Industrial Park","1128 E 6th St, Corona, CA 92879, USA",-117.5514256,33.8742627,92879
"Corona Industrial Park",2030,1160,"Industrial Park","1128 E 6th St, Corona, CA 92879, USA",-117.5514256,33.8742627,92879
"Cupertino Industrial Park",2018,0,"Industrial Park","10381 Bandley Dr, Cupertino, CA 95014, USA",-122.0350223,37.3274913,95014
"Cupertino Industrial Park",2019,20,"Industrial Park","10381 Bandley Dr, Cupertino, CA 95014, USA",-122.0350223,37.3274913,95014
"Cupertino Industrial Park",2020,50,"Industrial Park","10381 Bandley Dr, Cupertino, CA 95014, USA",-122.0350223,37.3274913,95014
"Cupertino Industrial Park",2021,100,"Industrial Park","10381 Bandley Dr, Cupertino, CA 95014, USA",-122.0350223,37.3274913,95014
"Cupertino Industrial Park",2022,160,"Industrial Park","10381 Bandley Dr, Cupertino, CA 95014, USA",-122.0350223,37.3274913,95014
"Cupertino Industrial Park",2023,240,"Industrial Park","10381 Bandley Dr, Cupertino, CA 95014, USA",-122.0350223,37.3274913,95014
"Cupertino Industrial Park",2024,340,"Industrial Park","10381 Bandley Dr, Cupertino, CA 95014, USA",-122.0350223,37.3274913,95014
"Cupertino Industrial Park",2025,440,"Industrial Park","10381 Bandley Dr, Cupertino, CA 95014, USA",-122.0350223,37.3274913,95014
"Cupertino Industrial Park",2026,570,"Industrial Park","10381 Bandley Dr, Cupertino, CA 95014, USA",-122.0350223,37.3274913,95014
"Cupertino Industrial Park",2027,710,"Industrial Park","10381 Bandley Dr, Cupertino, CA 95014, USA",-122.0350223,37.3274913,95014
"Cupertino Industrial Park",2028,870,"Industrial Park","10381 Bandley Dr, Cupertino, CA 95014, USA",-122.0350223,37.3274913,95014
"Cupertino Industrial Park",2029,1040,"Industrial Park","10381 Bandley Dr, Cupertino, CA 95014, USA",-122.0350223,37.3274913,95014
"Cupertino Industrial Park",2030,1160,"Industrial Park","10381 Bandley Dr, Cupertino, CA 95014, USA",-122.0350223,37.3274913,95014
"Delta Court Industrial Park",2018,0,"Industrial Park","1670 Delta Ct, Hayward, CA 94544, USA",-122.062886,37.613254,94544
"Delta Court Industrial Park",2019,20,"Industrial Park","1670 Delta Ct, Hayward, CA 94544, USA",-122.062886,37.613254,94544
"Delta Court Industrial Park",2020,50,"Industrial Park","1670 Delta Ct, Hayward, CA 94544, USA",-122.062886,37.613254,94544
"Delta Court Industrial Park",2021,100,"Industrial Park","1670 Delta Ct, Hayward, CA 94544, USA",-122.062886,37.613254,94544
"Delta Court Industrial Park",2022,160,"Industrial Park","1670 Delta Ct, Hayward, CA 94544, USA",-122.062886,37.613254,94544
"Delta Court Industrial Park",2023,240,"Industrial Park","1670 Delta Ct, Hayward, CA 94544, USA",-122.062886,37.613254,94544
"Delta Court Industrial Park",2024,340,"Industrial Park","1670 Delta Ct, Hayward, CA 94544, USA",-122.062886,37.613254,94544
"Delta Court Industrial Park",2025,440,"Industrial Park","1670 Delta Ct, Hayward, CA 94544, USA",-122.062886,37.613254,94544
"Delta Court Industrial Park",2026,570,"Industrial Park","1670 Delta Ct, Hayward, CA 94544, USA",-122.062886,37.613254,94544
"Delta Court Industrial Park",2027,710,"Industrial Park","1670 Delta Ct, Hayward, CA 94544, USA",-122.062886,37.613254,94544
"Delta Court Industrial Park",2028,870,"Industrial Park","1670 Delta Ct, Hayward, CA 94544, USA",-122.062886,37.613254,94544
"Delta Court Industrial Park",2029,1040,"Industrial Park","1670 Delta Ct, Hayward, CA 94544, USA",-122.062886,37.613254,94544
"Delta Court Industrial Park",2030,1160,"Industrial Park","1670 Delta Ct, Hayward, CA 94544, USA",-122.062886,37.613254,94544
"Diablo Industrial Park",2030,1160,"Industrial Park","25398 Clawiter Rd, Hayward, CA 94545, USA",-122.119748,37.635815,94545
"Diablo Industrial Park",2029,1040,"Industrial Park","25398 Clawiter Rd, Hayward, CA 94545, USA",-122.119748,37.635815,94545
"Diablo Industrial Park",2020,50,"Industrial Park","25398 Clawiter Rd, Hayward, CA 94545, USA",-122.119748,37.635815,94545
"Diablo Industrial Park",2018,0,"Industrial Park","25398 Clawiter Rd, Hayward, CA 94545, USA",-122.119748,37.635815,94545
"Diablo Industrial Park",2019,20,"Industrial Park","25398 Clawiter Rd, Hayward, CA 94545, USA",-122.119748,37.635815,94545
"Diablo Industrial Park",2024,340,"Industrial Park","25398 Clawiter Rd, Hayward, CA 94545, USA",-122.119748,37.635815,94545
"Diablo Industrial Park",2021,100,"Industrial Park","25398 Clawiter Rd, Hayward, CA 94545, USA",-122.119748,37.635815,94545
"Diablo Industrial Park",2022,160,"Industrial Park","25398 Clawiter Rd, Hayward, CA 94545, USA",-122.119748,37.635815,94545
"Diablo Industrial Park",2023,240,"Industrial Park","25398 Clawiter Rd, Hayward, CA 94545, USA",-122.119748,37.635815,94545
"Diablo Industrial Park",2028,870,"Industrial Park","25398 Clawiter Rd, Hayward, CA 94545, USA",-122.119748,37.635815,94545
"Diablo Industrial Park",2025,440,"Industrial Park","25398 Clawiter Rd, Hayward, CA 94545, USA",-122.119748,37.635815,94545
"Diablo Industrial Park",2026,570,"Industrial Park","25398 Clawiter Rd, Hayward, CA 94545, USA",-122.119748,37.635815,94545
"Diablo Industrial Park",2027,710,"Industrial Park","25398 Clawiter Rd, Hayward, CA 94545, USA",-122.119748,37.635815,94545
"Edgewater Industrial Center",2019,20,"Industrial Park","7200 Edgewater Dr, Oakland, CA 94621, USA",-122.2072146,37.7485242,94621
"Edgewater Industrial Center",2018,0,"Industrial Park","7200 Edgewater Dr, Oakland, CA 94621, USA",-122.2072146,37.7485242,94621
"Edgewater Industrial Center",2020,50,"Industrial Park","7200 Edgewater Dr, Oakland, CA 94621, USA",-122.2072146,37.7485242,94621
"Edgewater Industrial Center",2021,100,"Industrial Park","7200 Edgewater Dr, Oakland, CA 94621, USA",-122.2072146,37.7485242,94621
"Edgewater Industrial Center",2022,160,"Industrial Park","7200 Edgewater Dr, Oakland, CA 94621, USA",-122.2072146,37.7485242,94621
"Edgewater Industrial Center",2023,240,"Industrial Park","7200 Edgewater Dr, Oakland, CA 94621, USA",-122.2072146,37.7485242,94621
"Edgewater Industrial Center",2024,340,"Industrial Park","7200 Edgewater Dr, Oakland, CA 94621, USA",-122.2072146,37.7485242,94621
"Edgewater Industrial Center",2025,440,"Industrial Park","7200 Edgewater Dr, Oakland, CA 94621, USA",-122.2072146,37.7485242,94621
"Edgewater Industrial Center",2026,570,"Industrial Park","7200 Edgewater Dr, Oakland, CA 94621, USA",-122.2072146,37.7485242,94621
"Edgewater Industrial Center",2027,710,"Industrial Park","7200 Edgewater Dr, Oakland, CA 94621, USA",-122.2072146,37.7485242,94621
"Edgewater Industrial Center",2028,870,"Industrial Park","7200 Edgewater Dr, Oakland, CA 94621, USA",-122.2072146,37.7485242,94621
"Edgewater Industrial Center",2029,1040,"Industrial Park","7200 Edgewater Dr, Oakland, CA 94621, USA",-122.2072146,37.7485242,94621
"Edgewater Industrial Center",2030,1160,"Industrial Park","7200 Edgewater Dr, Oakland, CA 94621, USA",-122.2072146,37.7485242,94621
"El Pinal Industrial Park",2018,0,"Industrial Park","1999 El Pinal Dr, Stockton, CA 95205, USA",-121.275482,37.986017,95205
"El Pinal Industrial Park",2019,20,"Industrial Park","1999 El Pinal Dr, Stockton, CA 95205, USA",-121.275482,37.986017,95205
"El Pinal Industrial Park",2020,50,"Industrial Park","1999 El Pinal Dr, Stockton, CA 95205, USA",-121.275482,37.986017,95205
"El Pinal Industrial Park",2021,100,"Industrial Park","1999 El Pinal Dr, Stockton, CA 95205, USA",-121.275482,37.986017,95205
"El Pinal Industrial Park",2022,160,"Industrial Park","1999 El Pinal Dr, Stockton, CA 95205, USA",-121.275482,37.986017,95205
"El Pinal Industrial Park",2023,240,"Industrial Park","1999 El Pinal Dr, Stockton, CA 95205, USA",-121.275482,37.986017,95205
"El Pinal Industrial Park",2024,340,"Industrial Park","1999 El Pinal Dr, Stockton, CA 95205, USA",-121.275482,37.986017,95205
"El Pinal Industrial Park",2025,440,"Industrial Park","1999 El Pinal Dr, Stockton, CA 95205, USA",-121.275482,37.986017,95205
"El Pinal Industrial Park",2026,570,"Industrial Park","1999 El Pinal Dr, Stockton, CA 95205, USA",-121.275482,37.986017,95205
"El Pinal Industrial Park",2027,710,"Industrial Park","1999 El Pinal Dr, Stockton, CA 95205, USA",-121.275482,37.986017,95205
"El Pinal Industrial Park",2028,870,"Industrial Park","1999 El Pinal Dr, Stockton, CA 95205, USA",-121.275482,37.986017,95205
"El Pinal Industrial Park",2029,1040,"Industrial Park","1999 El Pinal Dr, Stockton, CA 95205, USA",-121.275482,37.986017,95205
"El Pinal Industrial Park",2030,1160,"Industrial Park","1999 El Pinal Dr, Stockton, CA 95205, USA",-121.275482,37.986017,95205
"Enterprise Distribution Center",2018,0,"Industrial Park","3670 Enterprise Ave, Hayward, CA 94545, USA",-122.1325437,37.6332197,94545
"Enterprise Distribution Center",2019,20,"Industrial Park","3670 Enterprise Ave, Hayward, CA 94545, USA",-122.1325437,37.6332197,94545
